starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:07:46 2014	1391746066	0	3971	3971	3971
Thu Feb 06 23:07:36 2014	1391746056	0	3973	3973	3973
Thu Feb 06 23:06:36 2014	1391745996	0	3974	3974	3974
Thu Feb 06 23:06:10 2014	1391745970	0	3975	3975	3975
Thu Feb 06 23:07:14 2014	1391746034	0	3975	3975	3975
Thu Feb 06 23:07:46 2014	1391746066	0	3977	3977	3977
Thu Feb 06 23:07:18 2014	1391746038	0	3977	3977	3977
Thu Feb 06 23:07:39 2014	1391746059	0	3978	3978	3978
Thu Feb 06 23:07:46 2014	1391746066	0	3979	3979	3979
Thu Feb 06 23:07:01 2014	1391746021	0	3984	3984	3984
Thu Feb 06 23:06:55 2014	1391746015	0	3986	3986	3986
Thu Feb 06 23:07:21 2014	1391746041	0	3986	3986	3986
Thu Feb 06 23:07:42 2014	1391746062	0	3986	3986	3986
Thu Feb 06 23:07:15 2014	1391746035	0	3987	3987	3987
Thu Feb 06 23:07:15 2014	1391746035	0	3991	3991	3991
Thu Feb 06 23:07:09 2014	1391746029	0	3994	3994	3994
Thu Feb 06 23:07:33 2014	1391746053	0	3996	3996	3996
Thu Feb 06 23:06:09 2014	1391745969	0	3997	3997	3997
Thu Feb 06 23:07:26 2014	1391746046	0	3999	3999	3999
Thu Feb 06 23:07:42 2014	1391746062	0	4000	4000	3999
Thu Feb 06 23:07:46 2014	1391746066	0	4001	4001	4001
Thu Feb 06 23:07:22 2014	1391746042	0	4002	4002	4002
Thu Feb 06 23:07:39 2014	1391746059	0	4005	4005	4005
Thu Feb 06 23:06:38 2014	1391745998	0	4006	4006	4006
Thu Feb 06 23:06:54 2014	1391746014	0	4007	4007	4006
Thu Feb 06 23:06:52 2014	1391746012	0	4008	4008	4008
Thu Feb 06 23:07:39 2014	1391746059	0	4008	4008	4008
Thu Feb 06 23:07:22 2014	1391746042	0	4009	4009	4009
Thu Feb 06 23:06:36 2014	1391745996	0	4011	4011	4011
Thu Feb 06 23:06:32 2014	1391745992	0	4013	4013	4013
Thu Feb 06 23:07:42 2014	1391746062	0	4013	4013	4013
Thu Feb 06 23:06:21 2014	1391745981	0	4014	4014	4014
